ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
47,Tennessee,TN,47047,Fayette County,47047,"Fayette County, Tennessee",704.775008495484,42228,0,17772,45,16416,274,7255,852,1099,239,3060,399,3071,383,3500,556,9271,62,7752,40,7171,551,857,228,366,154,14043,226,163,75,1984,334,307,100,821,212,562,26,17.4,2.0,5.3,1.1,18.6,2.4,9.7,1.2,8.4,1.3,22.0,0.1,18.4,0.1,17.2,1.3,5.2,1.4,0.9,0.4,33.3,0.5,0.9,0.4,11.2,1.9,1.9,0.6,5.0,1.3,1.3,0.1,0.0745,0.4894,0.2234,0.117,0.117,1.0213,0.0319,0.8191,0.1064,0.3085,0.3298,0.6702,2.234,0.3404,0.9149,0.9149,0.9149,0.2766,0.2766,0.5213,0.5319,0.2979,1.9043,0.2021,6.0745,0.1383,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,29382,2135,278,11359,166,1335,0,279,45,18,25,0,29,947,251,105,119,13.0,1.7,26.9,0.4,3.2,0.0,0.7,0.1,0.0,0.1,0.0,0.1,2.2,0.6,0.2,0.3
47,Tennessee,TN,47049,Fentress County,47049,"Fentress County, Tennessee",498.606571425444,18642,0,9206,20,7607,309,6004,910,402,163,1435,291,2568,356,1577,348,4224,61,3815,20,4424,500,358,148,21,84,867,89,78,45,1739,261,109,74,416,159,171,5,33.0,5.0,5.3,2.2,18.9,3.7,19.1,2.6,8.5,1.9,22.7,0.3,20.5,0.1,24.0,2.7,4.8,1.9,0.1,0.5,4.7,0.5,0.8,0.5,18.9,2.8,1.4,1.0,5.5,2.1,0.9,0.0,0.8936,0.4894,0.266,0.883,0.1383,2.6703,0.6064,0.8723,0.4149,0.8723,0.2553,0.0638,2.4786,0.5426,0.0426,0.0426,0.0426,0.2447,0.5957,0.2979,0.6383,0.0532,1.8298,0.1383,7.0213,0.3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16901,1557,262,55,62,344,0,60,44,0,21,12,19,396,113,0,21,20.5,3.3,0.3,0.3,1.8,0.0,0.3,0.2,0.0,0.2,0.1,0.1,2.1,0.6,0.0,0.2
47,Tennessee,TN,47051,Franklin County,47051,"Franklin County, Tennessee",554.497179178482,42980,0,19565,77,16789,380,9925,997,526,159,3852,463,2963,421,3864,572,8711,63,8488,0,8506,615,912,186,212,150,5291,106,126,70,1760,253,247,110,917,227,2282,120,24.5,2.5,2.6,0.8,22.9,2.7,10.0,1.4,9.1,1.3,20.3,0.1,19.7,0.0,20.0,1.4,5.4,1.1,0.5,0.4,12.3,0.2,0.6,0.4,9.0,1.3,1.4,0.7,5.5,1.3,5.3,0.3,0.3298,0.0319,0.7234,0.1383,0.2234,1.4468,0.1489,0.6064,0.2872,0.5745,0.3936,0.4468,2.3085,0.3936,0.5426,0.5426,0.5426,0.1809,0.1702,0.2979,0.6383,0.883,2.1703,0.2979,6.4682,0.1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35708,4001,436,2075,176,1614,0,246,88,8,11,33,44,1220,194,95,86,23.8,2.5,4.8,0.4,3.8,0.0,0.6,0.2,0.0,0.1,0.1,0.1,2.8,0.5,0.2,0.2
47,Tennessee,TN,47053,Gibson County,47053,"Gibson County, Tennessee",602.744873130992,50455,0,22403,38,19948,354,13262,1214,1235,326,4471,460,4266,560,5284,835,8831,43,12189,31,10413,779,1300,292,323,200,12155,239,452,184,2885,423,298,131,1831,363,1053,22,26.9,2.5,5.4,1.4,22.4,2.3,12.4,1.6,10.7,1.7,17.5,0.1,24.2,0.1,21.1,1.6,6.5,1.5,0.7,0.4,24.1,0.5,2.0,0.8,12.9,1.9,1.5,0.7,9.2,1.8,2.1,0.0,0.4362,0.5213,0.6809,0.383,0.5851,2.6065,0.5532,0.2979,0.9255,0.617,0.7553,0.5851,3.1808,0.9043,0.8511,0.8511,0.8511,0.5426,0.3723,0.3723,0.9574,0.6702,2.9148,0.8191,9.5532,0.8404,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,43567,3098,417,8061,440,1525,0,136,60,107,44,8,15,2263,524,55,58,15.5,2.1,16.0,0.9,3.0,0.0,0.3,0.1,0.2,0.1,0.0,0.1,4.5,1.0,0.1,0.1
47,Tennessee,TN,47055,Giles County,47055,"Giles County, Tennessee",610.931085727596,30317,0,13990,30,11387,381,7149,724,714,210,2124,323,2557,385,2417,477,6262,137,6188,166,4642,524,695,191,123,166,5234,246,455,245,2513,351,108,58,454,193,762,29,24.4,2.5,5.1,1.5,18.7,2.8,12.0,1.8,8.1,1.6,20.7,0.5,20.4,0.5,15.5,1.8,6.1,1.7,0.4,0.6,17.3,0.8,3.3,1.8,18.0,2.5,1.0,0.5,4.0,1.6,2.5,0.1,0.3191,0.4681,0.234,0.3191,0.0851,1.4254,0.1383,0.7021,0.3723,0.1915,0.6489,0.383,2.2978,0.383,0.734,0.734,0.734,0.734,0.5745,0.1064,0.2766,0.7234,2.4149,0.4787,6.8721,0.2979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26329,1819,260,2665,320,1001,0,32,40,36,35,0,29,1386,431,114,106,16.0,2.3,8.8,1.1,3.3,0.0,0.1,0.1,0.1,0.1,0.0,0.1,4.6,1.4,0.4,0.3
47,Tennessee,TN,47057,Grainger County,47057,"Grainger County, Tennessee",280.586407595316,23648,0,11650,25,9384,299,6886,785,596,236,2038,305,3262,526,2546,410,4906,73,4626,146,5486,581,320,116,278,183,1648,158,241,102,3568,344,122,51,617,187,149,6,29.4,3.3,5.8,2.4,21.7,3.2,19.0,3.0,10.8,1.7,20.7,0.3,19.6,0.6,23.3,2.5,3.5,1.2,1.2,0.8,7.0,0.7,2.1,0.9,30.6,3.0,1.3,0.5,6.6,2.0,0.6,0.0,0.6489,0.6596,0.6064,0.8723,0.5957,3.3829,0.8085,0.7021,0.2766,0.8404,0.117,0.7766,2.7127,0.7234,0.1489,0.1489,0.1489,0.5957,0.9787,0.2447,0.7979,0.0106,2.6276,0.6383,8.8721,0.7021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,17349,2404,330,219,120,862,0,22,31,41,34,78,70,407,196,19,22,25.6,3.2,0.9,0.5,3.6,0.0,0.1,0.1,0.2,0.1,0.3,0.3,1.7,0.8,0.1,0.1
47,Tennessee,TN,47059,Greene County,47059,"Greene County, Tennessee",622.168518414154,70399,0,32300,44,27777,563,19125,1617,1661,393,5232,595,6874,727,6976,861,15348,156,13414,0,15374,1085,1606,337,307,199,5628,108,640,191,7237,528,474,153,1364,363,2067,53,28.0,2.4,5.4,1.3,18.8,2.1,13.6,1.4,10.1,1.2,21.8,0.2,19.1,0.0,22.2,1.6,5.7,1.2,0.5,0.3,8.0,0.2,2.0,0.6,22.4,1.6,1.7,0.5,4.9,1.3,2.9,0.1,0.5213,0.5213,0.2553,0.4574,0.4681,2.2234,0.3723,0.8085,0.1702,0.734,0.5426,0.4468,2.7021,0.7021,0.2553,0.2553,0.2553,0.5426,0.7553,0.4574,0.4787,0.766,3.0,0.8511,8.1808,0.5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68083,6339,605,1169,205,2290,0,343,110,72,63,20,34,1627,273,107,72,22.8,2.1,1.7,0.3,3.3,0.0,0.5,0.2,0.1,0.1,0.0,0.1,2.3,0.4,0.2,0.1
47,Tennessee,TN,47061,Grundy County,47061,"Grundy County, Tennessee",360.44389854109,13550,0,6216,29,4965,169,3850,426,362,151,920,170,1968,254,1827,251,2773,44,2894,47,3300,358,202,75,25,81,711,44,6,7,1405,200,74,43,294,100,193,7,29.0,3.2,6.3,2.6,18.5,3.4,20.5,2.6,13.7,1.9,20.5,0.3,21.4,0.3,24.7,2.7,4.0,1.5,0.2,0.6,5.2,0.3,0.0,0.1,22.6,3.2,1.4,0.9,5.9,2.0,1.4,0.1,0.6277,0.7447,0.2021,0.9681,0.9255,3.4681,0.8404,0.6489,0.5426,0.883,0.1596,0.1702,2.4043,0.4787,0.0851,0.0851,0.0851,0.0,0.7766,0.2979,0.7234,0.3936,2.1915,0.3298,8.149,0.5638,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10927,1052,211,49,31,216,0,45,58,32,32,0,21,368,85,1,2,21.2,3.9,0.4,0.2,1.6,0.0,0.3,0.4,0.2,0.2,0.0,0.3,2.7,0.6,0.0,0.1
47,Tennessee,TN,47063,Hamblen County,47063,"Hamblen County, Tennessee",161.188377239504,64531,0,27565,60,25209,365,19085,1495,1896,429,5882,627,6029,697,8490,917,11719,218,14956,66,12350,807,1965,431,1692,445,12716,175,1657,423,2552,557,595,237,1246,360,815,45,30.1,2.4,6.6,1.5,23.3,2.5,13.6,1.6,13.3,1.4,18.2,0.3,23.2,0.1,19.4,1.3,7.8,1.7,2.8,0.7,19.7,0.3,6.0,1.5,9.3,2.0,2.3,0.9,4.9,1.4,1.3,0.1,0.7234,0.7766,0.7766,0.4574,0.9043,3.6383,0.8936,0.3511,0.8085,0.5213,0.8723,0.9894,3.5426,1.0,0.8085,0.8085,0.8085,0.8617,0.1915,0.734,0.4787,0.2979,2.5638,0.5851,10.5532,0.9468,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,75896,3533,450,1970,333,7928,0,575,184,137,62,237,32,1693,388,176,145,14.0,1.8,3.1,0.5,12.3,0.0,0.9,0.3,0.2,0.1,0.4,0.1,2.6,0.6,0.3,0.2
47,Tennessee,TN,47065,Hamilton County,47065,"Hamilton County, Tennessee",542.163475886366,367193,0,163534,160,148888,1147,69652,3245,8377,935,35903,1594,24106,1080,35033,1817,66479,11,76267,47,53444,1904,9394,731,6701,768,109677,692,20930,1314,5035,586,2230,403,8808,632,10664,265,19.5,0.9,4.4,0.5,24.1,1.1,9.3,0.4,9.6,0.5,18.1,0.1,20.8,0.1,14.7,0.5,6.3,0.5,1.9,0.2,29.9,0.2,12.8,0.8,3.1,0.4,1.5,0.3,5.9,0.4,2.9,0.1,0.1277,0.3191,0.8404,0.0957,0.3511,1.734,0.2128,0.3404,0.4681,0.1702,0.6809,0.9149,2.5745,0.6489,0.8936,0.8936,0.8936,0.9787,0.0426,0.3723,0.7234,0.766,2.883,0.7872,8.0851,0.5532,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,421601,16812,981,64960,1167,22890,0,6834,335,353,154,148,78,13076,1325,1416,528,11.3,0.6,17.7,0.3,6.2,0.0,1.9,0.1,0.1,0.1,0.0,0.1,3.6,0.4,0.4,0.1
47,Tennessee,TN,47067,Hancock County,47067,"Hancock County, Tennessee",222.32371309302,6726,0,3666,17,2829,153,3090,389,244,95,633,149,980,201,776,183,1504,45,1416,30,1757,217,138,63,11,72,255,43,9,8,880,183,81,47,382,117,153,6,47.4,6.0,10.1,3.9,22.4,5.1,20.2,4.1,11.8,2.8,22.4,0.7,21.1,0.4,26.7,3.3,4.9,2.2,0.2,1.1,3.8,0.6,0.3,0.2,24.0,5.0,2.8,1.7,13.5,4.0,2.3,0.1,1.0,0.9681,0.6809,0.9574,0.7447,4.3511,0.9894,0.8511,0.5,0.9574,0.266,0.1702,2.7447,0.7553,0.0106,0.0106,0.0106,0.0638,0.8298,0.9043,0.9894,0.6915,3.4788,0.9574,10.5852,0.9574,1,1,0,1,0,3,0,0,1,0,0,1,0,0,0,0,1,1,0,2,6,5383,1016,164,37,39,47,0,36,48,0,19,0,19,130,78,5,8,35.9,5.3,0.6,0.6,0.7,0.0,0.5,0.7,0.0,0.6,0.0,0.6,1.9,1.2,0.1,0.1
47,Tennessee,TN,47069,Hardeman County,47069,"Hardeman County, Tennessee",667.767207471476,25519,0,10699,175,9009,348,6742,689,1332,415,2543,395,3513,640,2292,481,4712,19,4853,73,5095,518,754,190,78,115,11753,38,51,46,2313,273,110,49,632,184,3649,431,30.8,3.1,12.8,3.9,28.2,4.2,19.1,3.5,10.4,2.2,18.5,0.1,19.0,0.3,23.2,2.3,8.4,2.1,0.3,0.5,46.1,0.1,0.4,0.4,21.6,2.5,1.2,0.5,7.0,2.0,14.3,1.7,0.8085,1.0,0.9468,0.883,0.5106,4.1489,0.9574,0.3936,0.1596,0.8191,0.9043,0.3298,2.6064,0.6702,0.9787,0.9787,0.9787,0.117,0.7234,0.1702,0.8723,0.9787,2.8616,0.7553,10.5956,0.9681,0,1,1,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,1,1,5,23570,1957,314,10061,368,507,0,99,86,145,203,5,12,915,300,21,37,21.7,3.4,39.4,1.4,2.0,0.0,0.4,0.3,0.6,0.8,0.0,0.1,3.6,1.2,0.1,0.1
47,Tennessee,TN,47071,Hardin County,47071,"Hardin County, Tennessee",577.486731645066,26824,0,15017,32,10903,356,8261,815,360,162,2278,419,2834,414,3474,658,6180,95,5375,93,5060,445,571,201,69,139,2439,190,136,108,2527,367,175,108,494,176,500,8,31.4,3.1,3.3,1.4,20.9,3.8,14.6,2.2,13.2,2.5,23.0,0.4,20.0,0.3,19.2,1.7,5.3,1.8,0.3,0.5,9.1,0.7,0.9,0.7,16.8,2.4,1.6,1.0,4.5,1.6,1.9,0.0,0.8298,0.0532,0.5319,0.5851,0.8723,2.8723,0.6383,0.883,0.3191,0.4894,0.3723,0.3298,2.3936,0.4574,0.3298,0.3298,0.3298,0.2766,0.5213,0.4255,0.4043,0.6383,2.266,0.3936,7.8617,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25877,1933,287,899,150,705,0,23,30,71,56,0,25,720,248,21,36,17.7,2.6,3.4,0.6,2.6,0.0,0.1,0.1,0.3,0.2,0.0,0.2,2.7,0.9,0.1,0.1
47,Tennessee,TN,47073,Hawkins County,47073,"Hawkins County, Tennessee",487.055353257384,57107,0,27138,72,22785,550,15728,1375,2057,371,4320,545,5751,634,5493,592,12259,88,11013,4,12999,842,1366,302,92,148,3352,198,935,282,5950,481,321,112,1146,318,592,17,27.9,2.4,8.6,1.5,19.0,2.3,13.8,1.5,9.7,1.0,21.5,0.2,19.3,0.1,23.0,1.5,6.0,1.3,0.2,0.3,5.9,0.3,3.5,1.0,21.9,1.8,1.5,0.5,5.0,1.4,1.0,0.0,0.5106,0.9468,0.2979,0.5,0.3723,2.6276,0.5638,0.766,0.2234,0.8085,0.6277,0.1702,2.5958,0.6596,0.1064,0.1064,0.1064,0.7447,0.734,0.3723,0.5319,0.117,2.4999,0.5638,7.8297,0.4787,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44418,3894,422,594,179,1017,0,259,103,38,39,79,121,1318,351,47,46,17.1,1.8,1.0,0.3,1.8,0.0,0.5,0.2,0.1,0.1,0.1,0.2,2.3,0.6,0.1,0.1
47,Tennessee,TN,47075,Haywood County,47075,"Haywood County, Tennessee",533.107065443856,17806,0,8274,47,7200,206,6135,625,676,195,2283,333,2216,295,2010,361,3515,23,3921,0,4409,435,618,178,36,78,10024,26,175,91,862,182,95,49,698,187,204,5,34.9,3.6,8.5,2.3,31.7,4.5,17.8,2.4,11.4,2.0,19.7,0.1,22.0,0.0,25.0,2.5,8.6,2.5,0.2,0.5,56.3,0.1,2.1,1.1,10.4,2.2,1.3,0.7,9.7,2.6,1.1,0.0,0.9468,0.9362,0.9894,0.7553,0.6915,4.3192,0.9787,0.4894,0.6809,0.8936,0.9149,0.1702,3.149,0.883,0.9894,0.9894,0.9894,0.5957,0.2553,0.2447,0.9681,0.1489,2.2127,0.3404,10.6703,0.9787,1,1,1,0,0,3,0,0,0,1,0,1,1,1,0,0,0,1,0,1,6,15628,1799,255,8910,136,766,0,22,34,0,21,0,21,255,115,71,69,25.0,3.3,50.0,0.8,4.3,0.0,0.1,0.2,0.0,0.2,0.0,0.2,1.4,0.6,0.4,0.4
47,Tennessee,TN,47077,Henderson County,47077,"Henderson County, Tennessee",520.00864273901,27845,0,12901,31,10737,324,7388,863,658,228,2189,346,2338,377,3265,625,5144,164,6375,37,4928,561,609,243,171,129,3758,55,74,62,2776,414,363,176,492,206,401,12,27.1,3.2,5.4,1.9,20.4,3.2,12.1,1.9,11.9,2.3,18.5,0.6,22.9,0.1,18.0,2.0,5.7,2.3,0.7,0.5,13.5,0.2,0.6,0.5,21.5,3.2,3.4,1.6,4.6,1.9,1.4,0.0,0.4468,0.5213,0.4787,0.3511,0.7553,2.5532,0.5426,0.3936,0.7872,0.3936,0.5426,0.5851,2.7021,0.7021,0.6277,0.6277,0.6277,0.1809,0.7128,0.9574,0.4255,0.3936,2.6702,0.6702,8.5532,0.6809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,24937,2109,316,2270,153,753,0,37,56,40,55,22,36,606,160,30,38,19.6,2.8,8.2,0.5,2.7,0.0,0.1,0.2,0.1,0.2,0.1,0.1,2.2,0.6,0.1,0.1
47,Tennessee,TN,47079,Henry County,47079,"Henry County, Tennessee",561.902102408924,32305,0,16976,54,13133,403,9507,928,538,159,2706,331,3015,398,3488,514,7550,59,6535,39,7279,595,840,228,41,111,4402,145,413,162,4480,378,133,83,820,199,506,13,30.0,2.9,4.0,1.2,20.6,2.4,12.9,1.7,11.0,1.6,23.4,0.2,20.2,0.1,22.9,1.9,6.4,1.7,0.1,0.4,13.6,0.4,2.4,1.0,26.4,2.2,1.1,0.6,6.2,1.5,1.6,0.0,0.6915,0.2447,0.5106,0.4362,0.6383,2.5213,0.5213,0.9149,0.3298,0.7979,0.734,0.0638,2.8404,0.7979,0.6383,0.6383,0.6383,0.6702,0.9149,0.1383,0.7553,0.5106,2.9893,0.8404,8.9893,0.7447,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,30109,2592,378,2385,201,916,0,114,74,175,76,14,20,798,262,0,29,19.7,2.7,7.4,0.6,2.8,0.0,0.4,0.2,0.5,0.2,0.0,0.1,2.5,0.8,0.0,0.1
47,Tennessee,TN,47081,Hickman County,47081,"Hickman County, Tennessee",612.483143952624,24996,0,10503,27,8850,319,5423,876,406,146,1791,335,3128,487,2123,413,4338,91,5161,25,4663,472,461,156,24,98,2604,91,111,58,2344,308,166,107,286,113,1636,40,23.2,3.7,3.7,1.3,20.2,3.7,17.5,2.7,9.1,1.8,17.4,0.4,20.6,0.1,19.9,2.0,5.2,1.8,0.1,0.4,10.4,0.4,1.0,0.6,22.3,2.9,1.9,1.2,3.2,1.3,6.5,0.2,0.2447,0.1383,0.4468,0.7234,0.2234,1.7766,0.2447,0.266,0.4362,0.5532,0.3298,0.0638,1.649,0.0106,0.4681,0.4681,0.4681,0.3298,0.7447,0.5213,0.1489,0.8936,2.6383,0.6489,6.532,0.2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17831,2183,313,854,125,719,0,213,133,119,73,8,14,633,176,58,91,24.7,3.6,3.4,0.5,2.9,0.0,0.9,0.5,0.5,0.3,0.0,0.1,2.5,0.7,0.2,0.4
47,Tennessee,TN,47083,Houston County,47083,"Houston County, Tennessee",200.293575833686,8253,0,3957,21,3026,120,1721,265,145,57,608,132,927,169,919,185,1659,40,1789,49,1555,195,166,88,2,73,742,15,10,11,836,114,29,24,127,53,211,7,21.6,3.3,4.2,1.6,20.1,4.3,16.0,2.9,11.4,2.3,20.1,0.5,21.7,0.6,19.3,2.4,5.5,2.9,0.0,0.9,9.0,0.2,0.3,0.3,21.1,2.9,1.0,0.8,4.2,1.7,2.6,0.1,0.2021,0.2872,0.4255,0.6809,0.6915,2.2872,0.4255,0.5426,0.617,0.5106,0.4468,0.0,2.117,0.2766,0.2979,0.2979,0.2979,0.0638,0.6915,0.1064,0.3191,0.7447,1.9255,0.2128,6.6276,0.2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6737,613,118,281,98,234,0,27,55,25,29,19,27,156,89,0,19,20.3,3.6,3.4,1.2,2.8,0.0,0.3,0.7,0.3,0.4,0.2,0.3,1.9,1.1,0.0,0.5
47,Tennessee,TN,47085,Humphreys County,47085,"Humphreys County, Tennessee",530.762344832154,19032,0,8867,28,6715,255,4584,755,885,263,1377,279,1699,254,2016,438,3846,96,4220,45,3229,417,266,116,3,81,1818,161,93,80,1457,276,83,74,223,99,307,24,24.7,4.1,10.2,3.0,20.5,4.1,12.7,1.9,10.8,2.3,20.2,0.5,22.2,0.2,17.2,2.2,3.9,1.7,0.0,0.4,9.6,0.8,1.0,0.9,16.4,3.1,1.3,1.1,3.3,1.5,1.6,0.1,0.3511,0.9787,0.5,0.4255,0.5957,2.851,0.617,0.5745,0.7128,0.3085,0.1383,0.0,1.7341,0.0532,0.3936,0.3936,0.3936,0.3298,0.4787,0.2447,0.1702,0.5106,1.734,0.1277,6.7127,0.266,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16976,1221,221,237,94,517,0,146,27,34,34,0,21,705,109,179,156,18.2,3.1,1.2,0.5,2.7,0.0,0.8,0.1,0.2,0.2,0.0,0.2,3.7,0.6,0.9,0.8
47,Tennessee,TN,47087,Jackson County,47087,"Jackson County, Tennessee",308.809610123794,11730,0,5833,18,4569,187,3510,435,371,110,767,181,1643,244,1120,221,2636,48,2087,33,2997,375,245,116,71,93,784,138,90,53,1507,242,99,62,309,118,195,8,30.5,3.8,7.2,2.2,16.8,3.9,18.7,2.8,9.7,1.9,22.5,0.4,17.8,0.3,25.9,3.2,5.4,2.5,0.6,0.8,6.7,1.2,1.6,0.9,25.8,4.1,2.2,1.4,6.8,2.5,1.7,0.1,0.7553,0.8404,0.0957,0.8404,0.3723,2.9041,0.6809,0.8617,0.0532,0.9255,0.3936,0.5106,2.7446,0.7447,0.1383,0.1383,0.1383,0.4681,0.8617,0.7128,0.8617,0.5638,3.4681,0.9468,9.2551,0.7872,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7582,1278,253,78,42,284,0,0,21,16,23,6,10,396,149,4,7,28.0,5.2,0.7,0.4,2.4,0.0,0.0,0.4,0.1,0.2,0.1,0.1,3.4,1.3,0.0,0.1
47,Tennessee,TN,47089,Jefferson County,47089,"Jefferson County, Tennessee",275.151663256558,55017,0,24890,90,20813,449,10555,1225,1453,377,4113,488,4730,579,5081,603,11137,125,10498,0,11073,880,1185,292,665,231,4938,268,350,170,5783,548,332,136,548,181,1764,44,19.9,2.3,5.4,1.4,19.8,2.3,12.0,1.5,9.4,1.1,20.2,0.2,19.1,0.0,20.4,1.6,5.7,1.4,1.3,0.4,9.0,0.5,1.4,0.7,23.2,2.2,1.6,0.7,2.6,0.9,3.2,0.1,0.1489,0.5213,0.3723,0.3191,0.3085,1.6701,0.2021,0.5745,0.1702,0.5957,0.5426,0.8085,2.6915,0.6915,0.2979,0.2979,0.2979,0.4255,0.7979,0.4255,0.0745,0.8191,2.5425,0.5745,7.202,0.3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45452,3814,390,923,157,2128,0,321,57,32,32,18,27,1296,233,220,204,18.3,1.9,1.7,0.3,3.9,0.0,0.6,0.1,0.1,0.1,0.0,0.1,2.4,0.4,0.4,0.4
47,Tennessee,TN,47091,Johnson County,47091,"Johnson County, Tennessee",298.439933187992,17982,0,8741,43,6873,327,5350,712,294,132,1120,234,2413,312,2145,361,4153,22,2975,19,3565,412,280,118,85,92,1718,237,145,68,1731,339,254,137,353,101,1725,43,33.3,4.4,4.4,1.9,16.3,3.3,17.6,2.3,13.2,2.2,23.1,0.1,16.5,0.1,21.9,2.5,4.1,1.7,0.5,0.5,9.6,1.3,1.7,0.8,19.8,3.9,3.6,2.0,5.1,1.4,9.6,0.2,0.9043,0.3191,0.0426,0.734,0.8723,2.8723,0.6383,0.9043,0.0213,0.7021,0.1702,0.4468,2.2447,0.3511,0.3936,0.3936,0.3936,0.4894,0.6383,0.9681,0.5532,0.9468,3.5958,0.9787,9.1064,0.7553,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,2,4,14957,1623,286,647,125,405,0,28,10,99,67,0,21,477,156,62,94,23.6,4.0,3.6,0.7,2.3,0.0,0.2,0.1,0.6,0.4,0.0,0.2,2.7,0.9,0.3,0.5
