,,,,All Ages,All Ages,All Ages,All Ages,All Ages,All Ages,All Ages,All Ages,All Ages,< 1 Year,< 1 Year,< 1 Year,< 1 Year,< 1 Year,< 1 Year,< 1 Year,< 1 Year,< 1 Year,1-5 Years,1-5 Years,1-5 Years,1-5 Years,1-5 Years,1-5 Years,1-5 Years,1-5 Years,1-5 Years,6-10 Years,6-10 Years,6-10 Years,6-10 Years,6-10 Years,6-10 Years,6-10 Years,6-10 Years,6-10 Years,11-17 Years,11-17 Years,11-17 Years,11-17 Years,11-17 Years,11-17 Years,11-17 Years,11-17 Years,11-17 Years,18-34 Years,18-34 Years,18-34 Years,18-34 Years,18-34 Years,18-34 Years,18-34 Years,18-34 Years,18-34 Years,35-49 Years,35-49 Years,35-49 Years,35-49 Years,35-49 Years,35-49 Years,35-49 Years,35-49 Years,35-49 Years,50-64 Years,50-64 Years,50-64 Years,50-64 Years,50-64 Years,50-64 Years,50-64 Years,50-64 Years,50-64 Years,65 +,65 +,65 +,65 +,65 +,65 +,65 +,65 +,65 +,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","American Indian/Alaska Native, Non-Hispanic","Pacific Islander, Non-Hispanic","Multiracial, Non-Hispanic",All Ethnicities,"White, Non-Hispanic","Black, Non-Hispanic",Hispanic/Latino,Unknown,"Asian, Non-Hispanic","Multiracial, Non-Hispanic"
All Birth Sexes,All ABO,All Donor States of Residence,,"523,580","364,447","67,797","70,182",929,"14,048","2,639","1,623","1,915","4,145","2,302",988,714,8,70,24,9,30,"7,931","4,782","1,540","1,355",19,132,35,20,48,"5,115","3,163","1,021",773,9,96,18,14,21,"19,341","13,068","2,933","2,800",41,290,125,35,49,"150,117","96,497","22,372","25,170",244,"3,651",925,565,693,"172,701","121,569","21,034","22,747",291,"4,846",914,605,695,"132,912","99,112","14,658","13,814",226,"3,926",520,337,319,"31,280","23,937","3,248","2,799",86,"1,035",78,38,59,38,17,3,10,5,2,1
,,New Hampshire,,"2,243","2,121",26,64,3,21,1,0,7,6,6,0,0,0,0,0,0,0,12,8,0,4,0,0,0,0,0,7,7,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,504,471,8,21,0,4,0,0,0,822,769,14,22,3,9,0,0,5,678,651,4,13,0,7,1,0,2,150,145,0,4,0,1,0,0,0,0,0,0,0,0,0,0
,,New Jersey,,"14,732","9,342","2,195","2,401",23,701,10,28,32,82,34,24,19,0,3,0,0,2,197,101,54,35,0,4,0,0,3,111,59,23,21,0,8,0,0,0,329,205,60,55,0,7,0,1,1,"3,704","2,079",671,795,5,141,3,5,5,"5,013","3,172",734,827,7,247,3,14,9,"4,293","2,966",514,558,6,226,4,7,12,"1,003",726,115,91,5,65,0,1,0,0,0,0,0,0,0,0
,,New Mexico,,"3,207","1,591",77,"1,350",7,33,140,1,8,29,13,0,15,0,0,1,0,0,53,19,4,26,0,1,3,0,0,35,15,2,17,0,0,0,0,1,161,66,5,81,0,2,7,0,0,"1,001",424,23,488,2,7,52,0,5,"1,041",502,26,444,2,12,55,0,0,734,453,11,240,2,9,16,1,2,153,99,6,39,1,2,6,0,0,0,0,0,0,0,0,0
,,New York,,"29,915","18,252","4,605","5,708",126,"1,053",48,46,77,163,72,43,44,0,4,0,0,0,315,145,77,81,0,6,1,1,4,207,107,52,43,2,3,0,0,0,692,414,123,133,2,16,3,0,1,"8,153","4,481","1,457","1,871",22,270,18,9,25,"9,772","6,039","1,417","1,867",29,360,14,16,30,"7,993","5,287","1,051","1,284",43,289,12,15,12,"2,616","1,705",385,385,28,104,0,5,4,4,2,0,0,0,1,1
,,North Carolina,,"14,547","10,455","3,104",642,15,129,142,9,51,147,76,57,9,1,2,1,0,1,228,134,70,23,1,0,0,0,0,165,100,47,16,0,1,1,0,0,559,386,130,31,0,2,10,0,0,"4,309","2,912","1,032",255,7,28,50,5,20,"4,763","3,447",991,201,5,50,48,2,19,"3,542","2,742",633,95,1,32,27,2,10,833,657,144,12,0,14,5,0,1,1,1,0,0,0,0,0
,,North Dakota,,"1,282","1,143",16,20,0,7,90,2,4,7,6,0,0,0,0,1,0,0,21,18,0,0,0,1,2,0,0,15,15,0,0,0,0,0,0,0,50,44,1,1,0,0,4,0,0,375,309,6,11,0,2,45,1,1,454,410,4,3,0,3,33,0,1,302,283,5,5,0,1,5,1,2,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,Ohio,,"21,282","17,828","2,796",413,20,156,7,7,55,133,101,23,7,0,1,0,0,1,266,196,58,7,2,2,0,0,1,190,134,46,6,0,3,0,0,1,740,594,121,14,1,7,1,0,2,"6,167","4,935",996,153,8,44,4,3,24,"7,268","6,160",897,141,7,43,1,1,18,"5,410","4,743",543,71,1,42,1,2,7,"1,108",965,112,14,1,14,0,1,1,0,0,0,0,0,0,0
,,Oklahoma,,"6,227","4,940",500,333,3,60,352,9,30,56,43,5,4,0,0,4,0,0,133,96,21,10,0,2,4,0,0,86,71,7,4,0,1,3,0,0,350,272,30,25,0,4,18,0,1,"1,714","1,286",184,121,0,13,95,6,9,"2,010","1,619",145,77,1,16,136,1,15,"1,594","1,312",93,82,1,21,79,1,5,284,241,15,10,1,3,13,1,0,0,0,0,0,0,0,0
,,Oregon,,"5,176","4,540",94,327,4,116,37,29,29,37,28,3,4,0,0,1,0,1,84,69,4,11,0,0,0,0,0,52,42,2,5,0,0,1,0,2,216,187,6,13,0,6,2,1,1,"1,447","1,227",36,115,1,37,11,11,9,"1,811","1,587",27,123,1,41,12,12,8,"1,305","1,191",15,50,1,27,8,5,8,224,209,1,6,1,5,2,0,0,0,0,0,0,0,0,0
,,Pennsylvania,,"26,945","21,880","3,177","1,427",30,342,16,17,56,183,116,39,22,0,5,1,0,0,338,230,71,30,0,3,0,0,4,242,173,47,17,0,4,0,0,1,811,623,133,46,1,5,1,0,2,"7,012","5,431",986,458,6,96,7,5,23,"8,656","7,073",953,475,16,118,4,4,13,"7,288","6,155",731,293,5,84,2,8,10,"2,415","2,079",217,86,2,27,1,0,3,0,0,0,0,0,0,0
,,Puerto Rico,,"3,477",66,12,"3,394",2,1,0,0,2,9,0,0,9,0,0,0,0,0,43,2,0,41,0,0,0,0,0,31,0,0,31,0,0,0,0,0,123,2,1,120,0,0,0,0,0,"1,011",24,2,984,0,0,0,0,1,858,24,4,830,0,0,0,0,0,957,9,4,940,2,1,0,0,1,444,5,1,438,0,0,0,0,0,1,0,0,1,0,0,0
,,Rhode Island,,"1,590","1,316",81,154,4,26,5,3,1,1,1,0,0,0,0,0,0,0,11,8,0,3,0,0,0,0,0,15,8,2,4,0,1,0,0,0,26,20,2,3,0,1,0,0,0,442,331,29,64,1,11,4,1,1,564,479,26,48,1,7,1,2,0,450,394,21,28,2,5,0,0,0,81,75,1,4,0,1,0,0,0,0,0,0,0,0,0,0
,,
,,
,,South Carolina,,"7,564","5,502","1,734",215,7,71,11,7,17,46,25,20,1,0,0,0,0,0,114,69,39,5,0,0,0,1,0,91,55,30,4,0,2,0,0,0,317,215,82,15,1,3,1,0,0,"2,095","1,451",527,83,4,18,5,1,6,"2,463","1,825",538,60,1,25,4,4,6,"1,958","1,476",411,43,1,21,1,1,4,480,386,87,4,0,2,0,0,1,0,0,0,0,0,0,0
,,South Dakota,,"1,416","1,237",17,28,0,9,112,2,11,9,9,0,0,0,0,0,0,0,30,24,1,0,0,0,4,0,1,20,16,3,0,0,0,1,0,0,61,45,3,2,0,1,10,0,0,379,320,1,11,0,3,39,1,4,496,434,6,11,0,2,38,1,4,342,317,1,4,0,1,17,0,2,79,72,2,0,0,2,3,0,0,0,0,0,0,0,0,0
,,State unassigned,,"10,363","4,571",983,"3,331",241,"1,058",31,113,35,47,22,14,10,0,1,0,0,0,109,53,24,26,5,1,0,0,0,77,36,9,26,2,4,0,0,0,295,130,46,94,15,9,0,1,0,"3,521","1,366",352,"1,353",81,302,8,47,12,"3,623","1,536",300,"1,224",84,406,11,48,14,"2,153","1,107",189,508,39,278,11,14,7,526,316,49,87,11,57,1,3,2,12,5,0,3,4,0,0
,,Tennessee,,"11,442","9,155","1,812",361,6,79,12,4,13,134,91,35,5,0,2,0,0,1,220,151,58,11,0,0,0,0,0,107,75,27,2,0,1,0,0,2,484,371,87,20,0,4,1,0,1,"3,438","2,634",641,131,0,21,4,1,6,"3,723","3,030",530,126,3,28,1,2,3,"2,718","2,267",368,56,1,20,5,1,0,618,536,66,10,2,3,1,0,0,0,0,0,0,0,0,0
,,Texas,,"39,689","21,393","4,783","12,333",75,854,55,52,144,428,155,110,156,2,5,0,0,0,863,384,164,293,4,16,0,0,2,462,228,83,143,0,7,0,1,0,"1,768",964,218,552,3,25,1,0,5,"12,257","5,884","1,522","4,511",18,238,18,24,42,"12,962","6,948","1,535","4,056",29,290,21,20,63,"9,047","5,517",964,"2,289",15,217,13,7,25,"1,899","1,310",187,333,4,56,2,0,7,3,3,0,0,0,0,0
,,Utah,,"4,933","4,357",35,364,25,64,31,36,21,69,54,2,10,0,0,0,2,1,90,77,1,5,0,2,2,3,0,60,52,0,7,0,0,0,0,1,245,219,2,18,2,4,0,0,0,"1,643","1,424",14,131,9,19,14,23,9,"1,646","1,459",8,126,4,24,12,5,8,988,891,8,61,8,13,2,3,2,192,181,0,6,2,2,1,0,0,0,0,0,0,0,0,0
,,Vermont,,"1,027",989,14,15,1,6,0,1,1,4,3,1,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,42,40,1,0,1,0,0,0,0,294,276,6,7,0,4,0,0,1,350,338,6,5,0,0,0,1,0,252,248,0,2,0,2,0,0,0,65,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,Virginia,,"13,305","9,303","2,779",651,11,474,26,22,39,92,51,33,5,0,1,0,0,2,178,111,52,8,0,5,0,0,2,106,60,41,3,0,1,0,1,0,416,297,84,22,1,9,1,1,1,"3,703","2,453",861,234,3,124,7,5,16,"4,660","3,201","1,014",229,7,174,8,12,15,"3,338","2,519",566,123,0,118,6,3,3,807,611,127,23,0,42,4,0,0,5,0,1,4,0,0,0
,,Washington,,"9,037","7,380",358,634,16,384,109,60,96,78,61,4,8,0,2,0,2,1,121,90,9,10,1,6,1,1,3,73,61,3,5,1,1,1,0,1,333,256,18,33,1,10,8,4,3,"2,502","1,944",131,229,4,110,36,20,28,"3,180","2,610",101,234,4,135,31,20,45,"2,364","2,017",82,102,4,103,31,12,13,386,341,10,13,1,17,1,1,2,0,0,0,0,0,0,0
,,West Virginia,,"3,360","3,158",149,31,4,11,0,1,6,23,20,2,1,0,0,0,0,0,55,49,5,1,0,0,0,0,0,43,41,2,0,0,0,0,0,0,135,123,11,1,0,0,0,0,0,926,863,43,10,3,5,0,0,2,"1,103","1,033",51,10,0,5,0,1,3,824,789,28,4,1,1,0,0,1,251,240,7,4,0,0,0,0,0,0,0,0,0,0,0,0
,,Wisconsin,,"11,870","10,444",757,426,6,112,87,7,31,95,66,19,7,0,1,0,0,2,117,94,13,8,0,0,1,0,1,115,90,18,7,0,0,0,0,0,413,350,38,16,1,5,1,0,2,"3,144","2,627",268,167,2,40,29,2,9,"4,038","3,617",203,127,2,42,32,5,10,"3,223","2,918",172,84,0,20,22,0,7,725,682,26,10,1,4,2,0,0,0,0,0,0,0,0,0
,,Wyoming,,919,845,10,41,1,8,13,0,1,11,10,0,0,0,0,1,0,0,16,15,0,1,0,0,0,0,0,6,5,0,1,0,0,0,0,0,54,53,0,1,0,0,0,0,0,293,263,7,14,0,3,5,0,1,289,265,2,14,0,3,5,0,0,212,197,1,9,1,2,2,0,0,38,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,O,All Donor States of Residence,,"282,777","188,900","38,108","45,174",490,"6,570","1,663",825,"1,047","2,158","1,127",533,431,5,31,11,4,16,"3,847","2,176",762,799,10,57,18,5,20,"2,452","1,431",500,456,4,38,8,5,10,"9,210","5,901","1,490","1,562",20,115,78,16,28,"82,831","50,275","12,911","16,491",123,"1,772",578,289,392,"96,528","65,412","12,133","15,160",160,"2,358",587,328,390,"70,057","50,862","8,041","8,616",119,"1,755",338,161,165,"15,674","11,707","1,737","1,653",46,443,45,17,26,20,9,1,6,3,1,0
,,Alabama,,"4,648","3,388","1,133",86,3,23,7,1,7,37,21,13,2,0,1,0,0,0,63,43,16,2,0,2,0,0,0,51,40,10,0,1,0,0,0,0,208,146,55,4,0,1,1,0,1,"1,399",962,403,24,1,5,3,0,1,"1,557","1,142",364,37,1,6,2,0,5,"1,094",846,228,13,0,5,1,1,0,238,187,44,4,0,3,0,0,0,1,1,0,0,0,0,0
,,Alaska,,665,492,28,24,1,20,88,6,6,5,2,0,0,0,0,3,0,0,10,9,0,0,0,0,1,0,0,12,8,0,2,0,0,2,0,0,30,20,1,1,0,2,6,0,0,194,135,17,6,1,5,26,2,2,249,189,8,6,0,9,32,2,3,148,118,1,9,0,2,15,2,1,17,11,1,0,0,2,3,0,0,0,0,0,0,0,0,0
,,Arizona,,"5,654","3,554",303,"1,475",5,76,202,13,26,36,20,6,8,0,0,1,0,1,92,48,8,27,0,3,4,0,2,53,24,3,23,0,1,1,1,0,180,100,14,54,1,3,7,1,0,"1,778",961,100,596,0,17,91,3,10,"1,891","1,185",109,475,3,30,74,5,10,"1,328",985,52,247,1,14,23,3,3,296,231,11,45,0,8,1,0,0,0,0,0,0,0,0,0
,,Arkansas,,"2,283","1,803",359,85,1,18,5,5,7,36,23,9,4,0,0,0,0,0,35,26,3,6,0,0,0,0,0,26,16,8,2,0,0,0,0,0,99,68,25,4,0,1,1,0,0,727,561,132,26,0,6,2,0,0,755,607,110,24,0,5,1,3,5,508,417,66,15,1,4,1,2,2,97,85,6,4,0,2,0,0,0,0,0,0,0,0,0,0
,,California,,"29,163","13,510","2,248","10,829",54,"1,935",124,235,228,215,78,24,91,3,14,1,0,4,375,153,33,172,1,12,0,1,3,231,81,30,104,0,15,0,0,1,857,342,84,384,2,33,6,1,5,"8,805","3,399",754,"3,962",9,478,39,75,89,"10,076","4,755",734,"3,680",19,685,34,98,71,"7,198","3,893",518,"2,090",15,547,39,53,43,"1,406",809,71,346,5,151,5,7,12,0,0,0,0,0,0,0
,,Colorado,,"4,414","3,257",212,818,4,70,28,7,18,29,18,3,8,0,0,0,0,0,42,26,3,12,0,1,0,0,0,27,19,1,5,0,1,1,0,0,151,106,6,37,0,1,1,0,0,"1,314",861,81,317,1,30,12,3,9,"1,659","1,277",63,284,0,21,8,2,4,"1,053",830,48,147,3,13,5,2,5,139,120,7,8,0,3,1,0,0,0,0,0,0,0,0,0
,,Connecticut,,"2,920","2,142",271,435,1,46,5,3,17,14,5,5,4,0,0,0,0,0,26,12,3,10,0,1,0,0,0,22,15,2,5,0,0,0,0,0,78,57,6,14,0,0,1,0,0,771,488,93,167,0,8,3,2,10,991,724,98,150,0,13,0,1,5,857,706,50,78,1,19,1,0,2,161,135,14,7,0,5,0,0,0,0,0,0,0,0,0,0
,,Delaware,,"1,080",796,219,51,1,10,1,1,1,8,5,3,0,0,0,0,0,0,9,3,0,5,0,1,0,0,0,9,5,3,1,0,0,0,0,0,31,23,7,1,0,0,0,0,0,278,189,61,23,1,4,0,0,0,367,272,76,15,0,2,1,0,1,276,212,57,3,0,3,0,1,0,102,87,12,3,0,0,0,0,0,0,0,0,0,0,0,0
,,District of Columbia,,771,208,489,57,0,10,1,3,3,6,3,3,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,21,1,20,0,0,0,0,0,0,269,76,160,26,0,7,0,0,0,237,71,141,20,0,1,1,2,1,171,46,113,8,0,2,0,1,1,55,10,41,3,0,0,0,0,1,0,0,0,0,0,0,0
,,Florida,,"15,242","9,986","2,125","2,826",30,217,18,10,30,130,55,36,36,0,2,0,0,1,278,140,69,63,1,3,1,0,1,158,74,49,34,0,1,0,0,0,548,334,110,101,0,1,0,1,1,"4,184","2,491",712,893,10,60,6,1,11,"4,785","3,157",629,907,6,70,4,5,7,"4,047","2,873",433,653,8,63,6,3,8,"1,112",862,87,139,5,17,1,0,1,0,0,0,0,0,0,0
,,Georgia,,"7,807","4,860","2,293",495,4,120,5,11,19,81,38,38,3,0,0,0,0,2,113,48,46,15,0,1,0,1,2,88,43,34,11,0,0,0,0,0,280,175,81,21,0,2,0,1,0,"2,220","1,289",685,196,0,37,3,3,7,"2,663","1,693",751,168,0,40,2,3,6,"1,946","1,288",544,70,4,35,0,3,2,416,286,114,11,0,5,0,0,0,0,0,0,0,0,0,0
,,Hawaii,,842,289,18,39,4,256,4,189,43,5,0,1,0,0,1,0,2,1,9,5,0,0,1,2,0,0,1,6,3,0,0,1,0,0,2,0,18,6,0,0,0,4,0,8,0,209,59,7,13,1,52,0,65,12,324,113,7,17,1,93,1,73,19,244,89,3,9,0,92,3,38,10,27,14,0,0,0,12,0,1,0,0,0,0,0,0,0,0
,,Idaho,,"1,231","1,091",15,95,1,5,18,2,4,14,10,0,3,0,0,1,0,0,32,27,0,4,0,0,1,0,0,16,13,1,2,0,0,0,0,0,56,49,0,5,0,0,1,0,1,343,289,8,37,0,0,5,1,3,451,409,3,26,0,4,8,1,0,273,250,3,17,0,1,2,0,0,46,44,0,1,1,0,0,0,0,0,0,0,0,0,0,0
,,Illinois,,"12,646","7,526","2,585","2,201",12,245,12,18,47,113,53,43,15,0,2,0,0,0,173,82,58,31,0,2,0,0,0,113,58,38,17,0,0,0,0,0,400,226,105,64,0,5,0,0,0,"4,048","2,020",945,977,2,71,3,6,24,"4,155","2,564",757,706,5,92,3,10,18,"3,027","2,081",535,332,3,64,5,2,5,616,442,104,59,1,9,1,0,0,1,0,0,0,1,0,0
,,Indiana,,"5,727","4,738",652,275,5,37,3,3,14,46,28,16,2,0,0,0,0,0,93,72,13,7,1,0,0,0,0,59,41,10,7,0,1,0,0,0,227,166,46,13,0,2,0,0,0,"1,711","1,385",227,80,2,7,0,1,9,"2,072","1,752",191,106,1,16,0,2,4,"1,287","1,099",125,52,1,8,2,0,0,232,195,24,8,0,3,1,0,1,0,0,0,0,0,0,0
,,Iowa,,"2,696","2,480",91,90,0,21,8,1,5,20,12,5,3,0,0,0,0,0,39,32,3,2,0,1,0,1,0,19,16,2,0,0,0,0,0,1,117,104,5,4,0,1,1,0,2,681,602,33,40,0,6,0,0,0,985,920,26,29,0,4,5,0,1,711,676,14,11,0,7,2,0,1,123,117,3,1,0,2,0,0,0,1,1,0,0,0,0,0
,,Kansas,,"2,571","2,099",189,237,0,22,15,3,6,35,28,4,3,0,0,0,0,0,53,40,6,6,0,0,1,0,0,28,23,4,1,0,0,0,0,0,143,109,15,17,0,0,0,1,1,737,558,65,98,0,7,7,1,1,809,679,44,74,0,5,3,0,4,606,521,42,31,0,7,4,1,0,160,141,9,7,0,3,0,0,0,0,0,0,0,0,0,0
,,Kentucky,,"3,527","3,111",303,79,0,19,2,4,9,34,29,3,2,0,0,0,0,0,59,48,9,1,0,0,0,0,1,39,33,6,0,0,0,0,0,0,130,110,13,7,0,0,0,0,0,"1,067",927,103,25,0,7,0,1,4,"1,263","1,131",93,26,0,6,1,2,4,808,714,70,18,0,4,1,1,0,127,119,6,0,0,2,0,0,0,0,0,0,0,0,0,0
,,Louisiana,,"4,395","2,813","1,393",130,1,44,12,1,1,39,14,23,2,0,0,0,0,0,72,44,25,1,0,2,0,0,0,52,32,20,0,0,0,0,0,0,222,146,68,5,0,2,1,0,0,"1,434",873,485,56,0,13,6,1,0,"1,390",912,415,43,0,17,2,0,1,"1,001",660,308,20,1,9,3,0,0,185,132,49,3,0,1,0,0,0,0,0,0,0,0,0,0
,,Maine,,"1,242","1,178",26,20,0,7,1,1,9,4,4,0,0,0,0,0,0,0,12,9,0,2,0,0,0,0,1,7,6,0,1,0,0,0,0,0,39,35,3,1,0,0,0,0,0,315,298,8,3,0,2,1,1,2,452,427,7,10,0,4,0,0,4,327,315,7,3,0,1,0,0,1,86,84,1,0,0,0,0,0,1,0,0,0,0,0,0,0
,,Maryland,,"6,023","3,460","2,035",341,3,137,8,22,17,34,18,11,3,0,2,0,0,0,49,26,22,1,0,0,0,0,0,22,10,9,2,0,0,0,0,1,147,87,47,8,0,5,0,0,0,"1,803",908,694,137,2,40,3,10,9,"2,043","1,159",712,116,0,40,2,11,3,"1,552","1,014",430,61,1,38,3,1,4,373,238,110,13,0,12,0,0,0,0,0,0,0,0,0,0
,,Massachusetts,,"5,850","4,690",372,644,5,122,5,2,10,19,13,1,5,0,0,0,0,0,39,23,2,10,0,3,0,0,1,19,14,0,5,0,0,0,0,0,104,74,10,17,1,2,0,0,0,"1,598","1,191",132,230,2,40,1,0,2,"2,091","1,673",123,247,1,38,3,1,5,"1,607","1,373",86,109,1,35,1,0,2,373,329,18,21,0,4,0,1,0,0,0,0,0,0,0,0
,,Michigan,,"9,715","7,628","1,571",358,1,86,35,11,25,54,32,20,2,0,0,0,0,0,103,72,23,7,0,1,0,0,0,95,64,26,4,0,1,0,0,0,277,207,58,10,0,2,0,0,0,"2,733","1,980",579,115,1,30,15,3,10,"3,340","2,667",490,130,0,28,12,5,8,"2,614","2,180",321,76,0,22,7,2,6,499,426,54,14,0,2,1,1,1,0,0,0,0,0,0,0
,,Minnesota,,"5,607","4,902",286,193,4,103,93,2,24,33,24,2,3,0,0,1,0,3,64,52,4,3,0,3,1,0,1,45,37,2,4,0,1,0,0,1,120,92,13,8,1,2,3,0,1,"1,573","1,273",120,86,0,52,32,2,8,"2,063","1,817",98,64,3,35,38,0,8,"1,416","1,323",43,21,0,9,18,0,2,293,284,4,4,0,1,0,0,0,0,0,0,0,0,0,0
,,Mississippi,,"2,361","1,578",720,38,0,12,9,0,4,39,20,14,4,0,1,0,0,0,58,36,17,2,0,1,2,0,0,35,22,13,0,0,0,0,0,0,121,84,35,0,0,1,1,0,0,687,442,230,10,0,1,1,0,3,760,511,225,14,0,6,3,0,1,544,377,156,8,0,2,1,0,0,117,86,30,0,0,0,1,0,0,0,0,0,0,0,0,0
,,Missouri,,"5,655","4,580",835,155,2,50,14,7,12,63,43,17,3,0,0,0,0,0,91,66,19,6,0,0,0,0,0,62,49,11,2,0,0,0,0,0,274,215,47,9,0,2,0,1,0,"1,702","1,326",298,59,0,9,3,5,2,"1,737","1,434",223,43,1,20,7,1,8,"1,353","1,128",179,28,1,12,3,0,2,372,319,40,5,0,7,1,0,0,1,0,1,0,0,0,0
,,Montana,,881,788,4,22,1,2,63,0,1,9,8,0,0,0,0,1,0,0,12,12,0,0,0,0,0,0,0,15,13,0,0,0,0,2,0,0,42,37,0,2,0,0,3,0,0,240,205,3,6,0,1,25,0,0,314,284,1,6,0,0,22,0,1,214,196,0,7,0,1,10,0,0,35,33,0,1,1,0,0,0,0,0,0,0,0,0,0,0
,,Nebraska,,"1,583","1,358",88,114,1,9,9,0,4,17,14,1,2,0,0,0,0,0,21,15,1,5,0,0,0,0,0,11,10,0,1,0,0,0,0,0,78,67,3,7,0,0,0,0,1,419,336,31,48,0,2,0,0,2,551,480,26,33,1,5,5,0,1,413,376,17,16,0,0,4,0,0,73,60,9,2,0,2,0,0,0,0,0,0,0,0,0,0
,,
,,
,,Nevada,,"2,461","1,530",273,482,8,112,16,19,21,30,13,8,7,1,0,0,1,0,40,19,10,9,0,2,0,0,0,23,13,2,5,0,3,0,0,0,78,50,8,18,0,0,0,0,2,676,403,57,174,0,20,5,6,11,778,483,93,143,1,40,6,7,5,678,446,74,104,5,37,5,4,3,158,103,21,22,1,10,0,1,0,0,0,0,0,0,0,0
,,New Hampshire,,"1,178","1,122",10,35,0,8,0,0,3,2,2,0,0,0,0,0,0,0,8,7,0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,278,260,3,13,0,2,0,0,0,426,403,5,12,0,3,0,0,3,366,353,2,8,0,3,0,0,0,69,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,New Jersey,,"7,915","4,769","1,215","1,575",8,317,4,15,12,48,18,17,11,0,1,0,0,1,113,54,28,29,0,0,0,0,2,52,24,13,13,0,2,0,0,0,160,100,29,27,0,4,0,0,0,"2,054","1,064",379,536,3,65,1,4,2,"2,823","1,699",425,566,3,118,1,7,4,"2,186","1,466",270,340,2,100,2,3,3,479,344,54,53,0,27,0,1,0,0,0,0,0,0,0,0
,,New Mexico,,"1,843",843,36,842,3,11,102,1,5,18,9,0,9,0,0,0,0,0,23,7,0,15,0,0,1,0,0,20,7,1,12,0,0,0,0,0,81,29,3,44,0,1,4,0,0,581,218,10,310,1,1,38,0,3,607,259,12,292,1,2,41,0,0,429,264,5,139,0,5,13,1,2,84,50,5,21,1,2,5,0,0,0,0,0,0,0,0,0
,,New York,,"16,635","9,668","2,704","3,603",70,489,31,24,46,82,35,22,25,0,0,0,0,0,133,61,31,41,0,0,0,0,0,97,44,25,26,1,1,0,0,0,337,185,69,73,1,6,3,0,0,"4,686","2,396",898,"1,213",9,138,12,4,16,"5,646","3,357",863,"1,212",19,159,7,9,20,"4,303","2,759",575,787,23,133,9,8,9,"1,349",830,221,226,17,51,0,3,1,2,1,0,0,0,1,0
,,North Carolina,,"7,872","5,563","1,711",417,11,58,83,4,25,69,40,21,6,1,0,1,0,0,130,76,41,12,1,0,0,0,0,85,46,28,10,0,0,1,0,0,268,181,59,21,0,1,6,0,0,"2,365","1,545",579,175,4,19,29,1,13,"2,654","1,893",576,123,4,20,24,2,12,"1,893","1,463",332,66,1,11,19,1,0,407,318,75,4,0,7,3,0,0,1,1,0,0,0,0,0
